"name","parentPath","size","createTime","modifyTime","classifications","deletedAt","dupKey","isDeleted","metadataObject"
"Palette014.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5243,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","44ebdd6299abcfb40a1399f31c91707473ab7df3f5935673f206b2bae1384d49c840ac9e0f89cf448e33a2940045592196e3910205a68b8377f1a12c25aa5d78",0,"[object Object]"
"Item_Excel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",4067,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","0467515dafa250a26c24a26df6235d6a15646127b4a5588c59a04ebeeb0684b2967ec1cab0b96caa52762041419cc05bbf50d67be8cbdbdfaf24e6b645ddd4c6",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/uk-ua/",519,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","5077f467c0b9a5773e0ed2923d5d2acddbd47118040c83b9131cbdc03a099e91c02bde338dcbdbf5774fd64ae0019e35d2cbfdb1ae0719fc11c6ca611d646587",0,"[object Object]"
"ca-es","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/tr-tr/",390,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","46e5a0fcebcc8d3340f7b67d6a09603058a7591fa7472e41daeae8fbf7b858bf37fa188b14c832d343b04cf1179d648218710339319d566d95ac8772a372f339",0,"[object Object]"
"gl-es","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Filters","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/fr-fr/",410,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","28cac6c6fec718a1fd10d38d0af5533cdb000099438a3a60e2dd109f95818c39c32b355d28cfd8d397029e77896731d3cbc783919afcd6ae557a1fd0f060abee",0,"[object Object]"
"Palette028.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5246,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","2cae840a9f93c9a8a05f25adcbefb6a3229684f6e9cff787b191f009a8d38ee59219caee5ecdd3041d6d5b4912f4d0b60d784ea12b8d49c0fbd73119487b5d3e",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/sr-cyrl-rs/",506,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","4e8cfd734c30aa489456e8bb0fe430f6f0f77f4e1316cb26a74f84c62b886ee263ec04b8bd1871993af5ef61250d58b06d28c5e6cc78e8799168eb51d3b9e175",0,"[object Object]"
"Palette026.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5246,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","ecd8da26a99e066753793292980c99f380b27a8ef1cdb7dd59ed9d4875062b552caa25cdabe5dd75f5739bd17d20fbcaaa73c5a53d1d798d2cb1be9cff4a6440",0,"[object Object]"
"Palette030.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5246,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","bb24823f8adc1b8aa174ec2a03bf99994c23493651e99541b8673e98fd8fa8785b3aec5e22dcdb84e01e39b33804289624647b2a8b19e4ff80b39b11dca98174",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/ko-kr/",409,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","d1b8a5f7bf5cb97d60b68a2751efee750d83be26a1b2a5ce580be12c65439b849174694827aa8821d7942c6c1aa3334f0f8a5beb984b8dca553ba3095f9971cb",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/zh-cn/",341,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","a910039ed4cf8014ef02878559d51cd154ce5c2d2d198e2bdc833a5a6b11658ce52f3c47e0ffeb7cf48a18826ccda6e1f2295cba4ea0c8ee5debe4794804c71d",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/et-ee/",358,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","0ade5a39000a73a5aa6dd5c884251575cc771fab4b3f32b2471b93b2c542fc9abe21430007250968774a952cba45e6b272f746c22cd42c37cbf478184ea5a4e5",0,"[object Object]"
"ga-ie","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Item_Person_CompactHorizontal.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",25981,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","75f49babaab98f3c722b62c3b760540b2b896d5bb59c064e134807736a9e4be98182aa08c73d81e33b2c8509a06f08b23ba7720dabb9fb7134d9e94ed954c7fb",0,"[object Object]"
"uk-ua","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"sl-si","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"15","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/","","","","","","",0,"[object Object]"
"Item_MicroBlog_HoverPanel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",17469,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","46d34d6b10ee5c75d69c0b9c58054b2670a392bcdafb0b2a80522fa5e34284e36545ae17be99ca12aeb0c71de4e4bae9d4e142434b1c5f2a248a8e31eb2a2543",0,"[object Object]"
"ko-kr","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/it-it/",406,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","f7e8e867a21754f415fc34f310e745c46c355f10122734cbcc70aef6eae88a499cb201f3a620559b419b6f1556ccbc606d66c5c4f53964049f971394d2e51e1e",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/nb-no/",391,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","8b940b7035378049e49ad08da7eb612a0a0d3891928ffecb97fdfadb34c3ea7e958e30d486e9efef86f4841aabe8b0b2982f868de1f636cb47d4efad7adb55b9",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/sr-Latn-RS/",360,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","446069d774216bcfdeec87ace0af4ffb162f90d2ec1b40eacf989503888a73a482c512c8fe4138d582dc6fb9ce769bd7c2b3f936f5a76d59ad0d0608e926014e",0,"[object Object]"
"Palette017.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5243,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","635b5281a9be494d084e647919301f19b15dc61287a06c70eb27a5f856db5062ffa40d214186aa3fe787d249e13ef5d3926f2b9de32bb8ae7208707d130f4457",0,"[object Object]"
"zh-cn","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/ca-es/",415,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","fd5bb8657e133d8c5bff73c74ed768f3d442b20813b99bdff8f22553a00a9ce467fcee1890ae226b8d0f123dd5f40032d02c49eade8b782dddddfb8a64701de3",0,"[object Object]"
"th-th","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Palette007.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5251,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","42adb07fd04214d86f43e94ec51f3eeff7ab81d4f122f819bc92b825c00b42be630ee204ddb78a033958b6eb21b9262982ae1beb9e274d6862dc9766bd1609e7",0,"[object Object]"
"Group_Default.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",8009,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","a187238103ef0f2f7c7114a757d5490a7311a3b32d90873c1464768bb7e6bcf160d9836ad76a72715d4d874091540aa24a2e0d99a17f285860294359e8e5ceb8",0,"[object Object]"
"bg-bg","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"zh-tw","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/nl-nl/",389,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","08f48cf5b29a950e9c893c5e318b666faa8cf8cb31bd5c214256b5880e917067841eaa9d04bbf2d7877efbd63f3a98c06728e937e070949e85c5c3df0390fc1f",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/ro-ro/",393,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","def1a563b3a8829d190f0ecef16bb74c238fc58ac9c253e4f16a280bfe78d5cbdff0ced8f10f4dd288dec82a9e9d731323a7f6400d41a3f356c5a76e5b804bf9",0,"[object Object]"
"Item_Picture_HoverPanel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",6149,"2024/10/30 18:33:06","2024/10/30 18:33:06","Unclassified:100","","09c59aa205489b0121330a33126cac822ba13bf3f57433aa611e6856a5ae788412c2e4ff99b62bb58daca56f8750bf22b100adda083329c0c0db8ed42a963465",0,"[object Object]"
"hu-hu","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"SharePointPersonality.spfont","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",13976,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","dbbd51c36ad4a4dc378e6b3347acb8622ba35fe98b09e0a2c38fe1225bd560a86479e4931970891acb07ce41b1461567efa3a170a72d2ade2c015d7befd4e25b",0,"[object Object]"
"ms-my","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/gl-es/",382,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","4eb6b6bba58f3541680d927b1bedf74e048918e1987ba5136c57f228935271ed43b35edfb2b544fbc0a36b93abd06a4c047ed461f6f36cdd8c30a3ef70a6ac15",0,"[object Object]"
"cy-gb","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"fontscheme004.spfont","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",15884,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","33e10879ab6f48759d6c20e6a38007dff2d2f6b131d2cc83e4361358700e7f799f09a40a204af2280df2bdae836c82af3b3e874a44cb1567a1baad528da90ec8",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/es-es/",416,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","119b28adea4084c498b67bfd6f8b7c8061436cfb485209f3214e8914ab6a6d35bcaa57d91c496be65707153f7e10d04f0cc2e1086f8bfc1e3056c103b7b79178",0,"[object Object]"
"fontscheme003.spfont","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",15461,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","2896e33ab0195444bbd992663b800212a7c92b06bb1ed2ef38245b0647a2bba7c3d1c73d75d7c2c03500d57a418e308b90d5365eea10e6d8628ade1e84a8092c",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/en-us/",358,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","fe82849a25bf2780bc3ff1e1dc5ec3a20f146bb2bce7e57827484f885f592be0447a05c460ffb6e1571f6b9337d5f396547e22d831d237f35864657afe8cddad",0,"[object Object]"
"Item_PowerPoint_HoverPanel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",9714,"2024/10/30 18:33:06","2024/10/30 18:33:06","Unclassified:100","","79df38db1ccfed396819c8ba9698d2000b8760ef81c9fe7d43963a6bab1ca3fe031c5555d6d87be5d5cf0ae1592dca61d7fdf0577d881e791842fb02ddec33c0",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/zh-tw/",341,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","4a20b736a8f8fa72d7572cbd93e713a5d901a0e77d018c45da09a23102562618bb81ba7682bfeebc58c5997134fc33cd27048bd5088b10d352ffcfe19c4c0695",0,"[object Object]"
"Item_CommonHoverPanel_Header.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",6036,"2024/10/30 18:33:06","2024/10/30 18:33:06","Unclassified:100","","173027346cb86777c215e49aabdd6ea99b5122df5fb19a73c4e02bd27ef23a0413487257f2f9c7c677bfa006ae041dc8866546f0b7dd757390adb6b8bcf4147f",0,"[object Object]"
"Palette011.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5248,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","4719db389b28652fd3a51437173ddae32d4d541ac83d9e91599fd53d764cb7b8d47335c006ef3b91f295b5937b4205fba6cfc5a22404d5de5951956d2b3bac7d",0,"[object Object]"
"Item_Recommendations.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/System/",11988,"2024/10/30 18:33:12","2024/10/30 18:33:12","Unclassified:100","","52998f1c1b8b15951871b491e22c4ddc89915a6c0f85c1f5d162f5ed7eaebe1550af2359d9352ab536d84da8652b522be4a7c13af81bf3fa9d19cb4d7b04fc4f",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/lt-lt/",400,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","e8c8ee0ba21c049271e85dc43d00da4f849a077f5b3a56ceccf6246e423a67cd45da32bbbdf8f8c12a9c83bbc674a60afef462a0d8cddc55540ed6884635f82f",0,"[object Object]"
"bs-latn-ba","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Item_Default_HoverPanel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",4222,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","93a12b0ea9b9b75302402181040838cec7e93114ed0aa46851bb03ddbfed73133ced972d56695b4f652d32e53acdc9fcc2cd0c327794595d6a7faf384c689272",0,"[object Object]"
"Palette005.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5247,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","0abba7e4c9ed44b53e56c4786c3bd4504c7afca8ac9ec15650ff27d77de4ad799061fa7b6ba4a3d12fe6ca3bdef154460ef737b2282ed1a9c57c146dc8148177",0,"[object Object]"
"eu-es","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"sv-se","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"az-latn-az","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Palette027.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5246,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","a2622e64762ef21a2da8cdd162af099ac17e9a5c000a49644cdb43cf89b3a116bfefbc38cae8450cde83626d1ade6ecf804c3d0c5b9e0b41fbaa3e65787fb0a0",0,"[object Object]"
"Item_PDF_HoverPanel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",5940,"2024/10/30 18:33:06","2024/10/30 18:33:06","Unclassified:100","","56ca7d28bf1936f38cd2ad7c54575cb5c9532a7182509784f3a39e38e1a2ec8cbbd447387db1e1af55bc4e49d4248d508008831c045321ed2e22d8b616d73228",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/sv-se/",378,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","de0406bf202b9ebc1cea08f41c7f5f1d748946472a2807c623013a990b1276fb1682ae556d7ffd803b400e4d87e24565a33c0ac27899a45e539a7bd0fd7730ac",0,"[object Object]"
"Item_Video.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",7398,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","ef7ed3d8ccd4952c5c55667305526638852277f82b4f3c6237256b817d4902cb168c9a2f1b8f0873a1404946afc435f1c060dcdd610ff0dab0570b34419ff427",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/cs-cz/",379,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","f67305ff14f7b4fd7c26425f4266b7ecf86b1541f3ef892ceed94c2834f3973f7e7981a63e371321174d22b798c1c1a26cae521e1fea16b684ea1152b73d3d59",0,"[object Object]"
"fr-fr","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"pt-br","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Filter_Slider.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Filters/",5311,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","f2fe16269b2d0822e4614f70a2857aa42cd59b9478c4579dfa0381f95bce9dca6de37b649e873f0a73a32efa206bbf4622d2efef692bfebee414f18b47a2d01d",0,"[object Object]"
"Item_Person.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",22638,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","6872ac9bc4d80086a36e2e6f1cbd47346e3ef54731473b9829cdbf69828e11c1bef3911858ba059d7e2b2d69bab05dd5179cbbaf7b3b673c21307c0ed51d44ce",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/sl-si/",331,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","81beae5f4f401f9d36ea7a4ffa12e39c84b04ef2ec36b14cd5f70b662e5118a07be9db7b1971eb68da43335760e9cc69c4a77f4716309b49e548d43059b86e0f",0,"[object Object]"
"Item_Word_HoverPanel.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",9672,"2024/10/30 18:33:06","2024/10/30 18:33:06","Unclassified:100","","bebd59306fb7796c6c3b6879dfd6e69d04cfd097139a00e183b3a6537f1fafeb4475bd7cc4be883df8bd7d958dfcda962141812452bb94a3368e872109d8c3eb",0,"[object Object]"
"Palette022.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5246,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","341e4d0b4baa7ca75b9ce87502470fc87869e6ba2d1276a3877f737a0f749047417cfe6e0e3a254aa1c567db8aa383edc0da47456238ca7d762f54758b10c64d",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/hr-hr/",382,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","362a5c7e2c58e74d7cbcdf53f4b39fa5aae3cc8c08eeb6c263551435e48d69a751381860de8ae91c37ebb116c298d3fa837d3e0e967c9f7b9a1a811eecd2c39b",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/mk-mk/",584,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","b8910ea41358ec707abafc563d3d19c32a511a2930b2f9747821941d79acdd4abf2d151cd1c41e3fa6e6badf0f7376ea1e60a75687d5e106119deb116336fd18",0,"[object Object]"
"en-us","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Content Web Parts","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/bg-bg/",525,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","b2f66bc223e8ca81a9972b23b36819375e516057791c53bb30fa89c0651dbf5a96551ba03489e164f0f88e84357a0960876784dc51e9e91c63e4b9cdffdd04f5",0,"[object Object]"
"sr-Latn-RS","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Item_PDF.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Search/",4337,"2024/10/30 18:33:05","2024/10/30 18:33:05","Unclassified:100","","fe7c6669732604b0f0d3e870b4a0c50f18b9a42cba461e953e556bffccd8f2dd294e146148890a17ffb93d2163a8bc8a0eac16c42cf4832122642b551b37792d",0,"[object Object]"
"Palette018.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5243,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","ec20bf1d040e40d6ecbcb39bdeda8f874fed3a6d946554c9c3044cfc9bcf9bbd1000648b5a5efa0868cfc75e616b8da87844842557f67627ebd47eef7d5d01b8",0,"[object Object]"
"pl-pl","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"CustomStrings.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/ms-my/",363,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","33185bd63455f0ba35688ed5bdeafc9d85282acec0e6ba000d88d736a6756a8dd3505d6eb0acf09d19c0b4243905834841da8da5f9e429d5737834f5c1d5f5ac",0,"[object Object]"
"es-es","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"da-dk","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Language Files/","","","","","","",0,"[object Object]"
"Palette021.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5243,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","56b9a4be12021d1a88ec5add68045f5dec0e69fac17238471d02be2c614375e1395284c0885e7d3d0bfb33aa346fdc3afb47986d13688468b671d2e216d079af",0,"[object Object]"
"fontscheme005.spfont","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",16065,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","4589bd3232c2a76f37d0ef014cf2dff21b15e6dac7393fdad0c77950420b3f95db29685ee9333e142f9efad6f659e60b4ab750dd9f4db3b8512b140a4d1148b8",0,"[object Object]"
"Item_QueryBuilderPreview.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/System/",4148,"2024/10/30 18:33:13","2024/10/30 18:33:13","Unclassified:100","","d6290c95186336102f318f3da8e1a12c2b4d9ddf8c0275bee22501034a36d0aa97adb1884eddc860d7bfec5b4833c13e46e7299e474badecdbbacac4218cd763",0,"[object Object]"
"Language Files","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/","","","","","","",0,"[object Object]"
"TermProperty.webpart","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Web Part Gallery/",950,"2024/10/30 18:33:13","2024/10/30 18:33:13","Unclassified:100","","7a0a6073b5c09c2584042314b6222cc79812a67f626b86d1183c2e8c4282203924065e99a5a8dfb10e54a2f479dd1c3c0a46cb55e3d4a389b5ea0082d3342ffb",0,"[object Object]"
"Filter_MultiValue.js","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Master Page Gallery/Display Templates/Filters/",6263,"2024/10/30 18:33:07","2024/10/30 18:33:07","Unclassified:100","","3fea9ba639a1e4922a5475a8b31403586a6cb58947384e3c9ee0da1cd1e415516e8970e9fbfb1c4c482a7f7b2affe8e701be71385879f28ce75dc159a7e83a91",0,"[object Object]"
"Palette010.spcolor","/Ohio/GRU-WS/Microsoft/SharePoint/Communication site/Theme Gallery/15/",5250,"2024/10/20 1:57:26","2024/10/20 1:57:26","Unclassified:100","","4eb9ed12cb38a59a1cac3414c47bd1526b3a36ac0a84a613c1ff0f17cf703ed9ffbf6b5ff35ed3fbc07fcb7f70bbc452d9127a0ced57f5c12e5a376b1c93b2ae",0,"[object Object]"
